host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T21:28:14.727,0.7800,-0.5549,1.9026,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.856,0.8831,-0.5481,1.4089,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.975,0.8831,-0.5481,1.4089,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:15.094,0.8835,-0.5498,1.3984,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:15.213,0.8835,-0.5498,1.3984,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:15.332,0.8835,-0.5498,1.3984,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:15.451,0.8752,-0.6697,1.4368,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:15.573,0.8752,-0.6697,1.4368,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:21.791,0.7742,-0.5527,1.8796,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:21.912,0.7742,-0.5527,1.8796,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.031,0.9028,-0.5535,1.8792,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.150,0.9028,-0.5535,1.8792,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.270,0.9028,-0.5535,1.8792,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.395,0.9036,-0.5527,1.8811,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.514,0.9036,-0.5527,1.8811,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.633,0.7869,-0.5532,1.7603,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.752,0.7869,-0.5532,1.7603,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.870,0.7869,-0.5532,1.7603,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:22.989,0.9006,-0.5515,1.8779,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:23.108,0.9006,-0.5515,1.8779,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:23.227,0.9001,-0.5537,1.8608,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:23.345,0.9001,-0.5537,1.8608,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:23.469,0.9001,-0.5537,1.8608,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:23.590,0.7759,-0.5542,1.8835,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:23.709,0.7759,-0.5542,1.8835,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:28.720,0.9043,-0.5544,1.8779,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:28.846,0.9043,-0.5544,1.8779,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:28.965,0.9043,-0.5544,1.8779,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.084,0.8918,-0.5527,1.8523,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.204,0.8918,-0.5527,1.8523,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.323,0.8748,-0.5500,1.4387,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.442,0.8748,-0.5500,1.4387,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.561,0.8748,-0.5500,1.4387,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.680,0.8923,-0.5474,1.3850,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:29.802,0.8923,-0.5474,1.3850,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.122,0.7761,-0.5520,1.8801,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.241,0.7761,-0.5520,1.8801,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.359,0.7761,-0.5520,1.8801,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.478,0.7498,-0.5481,1.3816,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.603,0.7498,-0.5481,1.3816,0.00,0.00,0.00,,,,,cracked
