host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T22:21:20.206,0.0413,0.0081,0.9221,0.15,-4.91,0.31,,,,,smooth
2026-07-18T22:21:20.324,0.0496,0.0049,0.9287,0.31,0.84,1.23,,,,,smooth
2026-07-18T22:21:20.443,0.0442,0.0132,0.9355,-0.43,1.60,0.98,,,,,smooth
2026-07-18T22:21:20.563,0.0493,0.0002,0.9319,1.34,3.18,1.79,,,,,smooth
2026-07-18T22:21:20.682,0.0405,0.0051,0.9297,1.48,2.67,0.14,,,,,smooth
2026-07-18T22:21:20.801,0.0481,0.0054,0.9358,1.26,2.11,0.18,,,,,smooth
2026-07-18T22:21:20.920,0.0447,0.0046,0.9280,1.07,1.93,0.40,,,,,smooth
2026-07-18T22:21:21.045,0.0430,0.0044,0.9214,1.20,2.09,0.18,,,,,smooth
2026-07-18T22:21:21.166,0.0420,0.0083,0.9299,0.95,2.15,0.19,,,,,smooth
2026-07-18T22:21:21.285,0.0422,0.0007,0.9304,0.96,1.95,0.04,,,,,smooth
2026-07-18T22:21:21.403,0.0361,0.0117,0.9368,0.97,2.07,0.20,,,,,smooth
2026-07-18T22:21:21.522,0.0486,0.0122,0.9307,1.25,2.04,0.15,,,,,smooth
2026-07-18T22:21:21.641,0.0437,0.0125,0.9294,1.33,1.66,0.34,,,,,smooth
2026-07-18T22:21:21.760,0.0461,0.0042,0.9224,1.47,1.85,0.49,,,,,smooth
2026-07-18T22:21:21.880,0.0291,0.0125,0.9297,1.46,2.11,0.21,,,,,smooth
2026-07-18T22:21:21.998,0.0498,0.0007,0.9194,1.11,0.98,0.06,,,,,smooth
2026-07-18T22:21:22.123,0.0603,-0.0027,0.9248,0.58,1.31,1.28,,,,,smooth
2026-07-18T22:21:22.242,0.0420,0.0095,0.9167,0.98,2.03,0.63,,,,,smooth
2026-07-18T22:21:22.361,0.0371,-0.0007,0.9263,1.19,1.74,0.10,,,,,smooth
2026-07-18T22:21:22.480,0.0354,0.0171,0.9287,1.37,2.45,0.04,,,,,smooth
2026-07-18T22:21:22.599,0.0632,0.0093,0.9143,0.69,0.73,0.23,,,,,smooth
2026-07-18T22:21:22.718,0.0349,-0.0051,0.9324,0.98,1.46,-0.27,,,,,smooth
2026-07-18T22:21:22.837,0.0339,0.0056,0.9226,1.18,2.01,0.05,,,,,smooth
2026-07-18T22:21:22.956,0.0447,0.0112,0.9397,1.60,1.84,0.19,,,,,smooth
2026-07-18T22:21:23.078,0.0476,0.0022,0.9414,1.38,2.03,-0.07,,,,,smooth
2026-07-18T22:21:23.203,0.0474,0.0046,0.9292,0.60,1.85,0.02,,,,,smooth
2026-07-18T22:21:23.322,0.0400,0.0037,0.9338,1.11,1.96,0.36,,,,,smooth
2026-07-18T22:21:23.441,0.0461,-0.0061,0.9219,0.87,2.13,0.23,,,,,smooth
2026-07-18T22:21:23.560,0.0405,0.0066,0.9302,0.71,1.79,0.31,,,,,smooth
2026-07-18T22:21:23.680,0.0400,0.0044,0.9246,1.13,1.96,0.15,,,,,smooth
2026-07-18T22:21:23.801,0.0464,0.0095,0.9209,1.05,2.91,0.20,,,,,smooth
2026-07-18T22:21:23.920,0.0208,0.0164,0.9290,2.92,4.70,0.52,,,,,smooth
2026-07-18T22:21:24.040,0.0432,0.0110,0.9265,1.33,4.45,-1.04,,,,,smooth
2026-07-18T22:21:24.160,0.0217,-0.0388,0.9341,-0.44,3.73,-9.20,,,,,smooth
2026-07-18T22:21:24.286,0.0203,0.0095,0.9277,1.29,1.58,0.40,,,,,smooth
2026-07-18T22:21:24.405,0.0388,0.0195,0.9199,1.39,2.05,0.21,,,,,smooth
2026-07-18T22:21:24.524,0.0330,0.0100,0.9294,1.32,1.85,0.31,,,,,smooth
2026-07-18T22:21:24.644,0.0469,0.0112,0.9329,1.19,1.97,-0.05,,,,,smooth
2026-07-18T22:21:24.763,0.0454,0.0273,0.9382,1.13,2.10,0.26,,,,,smooth
2026-07-18T22:21:24.884,0.0349,0.0098,0.9204,1.15,1.32,-0.73,,,,,smooth
2026-07-18T22:21:27.910,-0.5667,0.0330,0.7600,-10.01,2.01,0.57,,,,,smooth
2026-07-18T22:21:28.030,-0.5798,0.0100,0.7161,6.24,-5.38,2.03,,,,,smooth
2026-07-18T22:21:28.149,-0.5496,0.0598,0.7715,6.96,-7.44,3.96,,,,,smooth
2026-07-18T22:21:28.269,-0.5374,0.0835,0.7480,0.22,-8.01,-3.05,,,,,smooth
2026-07-18T22:21:29.239,-0.2158,0.0356,0.9192,6.08,-9.65,-3.79,,,,,smooth
2026-07-18T22:21:29.359,-0.1062,0.0579,0.9470,0.33,-10.08,-4.85,,,,,smooth
2026-07-18T22:21:29.481,-0.1753,0.0425,0.8992,1.11,2.97,-5.15,,,,,smooth
2026-07-18T22:21:30.087,-0.0073,0.0234,0.9302,1.13,-1.61,-3.88,,,,,smooth
2026-07-18T22:21:30.207,-0.0410,0.0044,0.9414,1.22,-2.56,-0.28,,,,,smooth
2026-07-18T22:21:30.327,-0.0364,0.0142,0.9443,0.12,-1.25,-0.31,,,,,smooth
2026-07-18T22:21:30.446,-0.0417,0.0386,0.9343,1.77,-1.69,0.44,,,,,smooth
2026-07-18T22:21:30.565,-0.0288,0.0200,0.9302,0.77,2.87,-0.66,,,,,smooth
2026-07-18T22:21:30.685,-0.0366,0.0349,0.9302,0.72,2.66,1.03,,,,,smooth
2026-07-18T22:21:30.810,-0.0295,-0.0037,0.9377,1.36,-0.47,0.81,,,,,smooth
2026-07-18T22:21:30.929,-0.0178,0.0068,0.9404,1.44,1.60,0.68,,,,,smooth
2026-07-18T22:21:31.048,-0.0271,0.0159,0.9263,0.81,2.34,-0.43,,,,,smooth
2026-07-18T22:21:31.167,-0.0234,0.0225,0.9316,1.21,2.78,-3.43,,,,,smooth
2026-07-18T22:21:31.289,-0.0261,0.0110,0.9307,0.43,0.74,-2.24,,,,,smooth
2026-07-18T22:21:31.415,-0.0625,0.0298,0.8943,2.56,-5.29,3.48,,,,,smooth
2026-07-18T22:21:31.534,0.0005,0.0256,0.9421,1.32,-1.53,0.79,,,,,smooth
2026-07-18T22:21:31.653,-0.0103,0.0115,0.9028,0.73,-5.27,0.15,,,,,smooth
